"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth"
"13240","F","Yes",4,"Technology",73.584,2,10,58,2014,10
"13241","F","Yes",4,"Office Supplies",452.55,7,8,61,2017,11
"13242","F","Yes",4,"Office Supplies",38.88,6,7,60,2016,5
"13243","F","Yes",4,"Furniture",25.02,3,2,61,2017,11
"13244","F","Yes",4,"Office Supplies",76.58,7,5,61,2017,11
"13245","F","Yes",4,"Furniture",40.784,1,2,59,2015,8
"13246","F","Yes",4,"Office Supplies",5.58,3,6,61,2017,11
"13247","F","Yes",4,"Office Supplies",8.8,5,4,61,2017,11
"13248","F","Yes",4,"Office Supplies",590.352,6,5,61,2017,11
"13249","M","Yes",3,"Office Supplies",54.32,4,3,44,2017,12
"13250","M","Yes",3,"Office Supplies",1.78,1,4,42,2015,12
"13251","M","Yes",3,"Technology",101.94,6,9,42,2015,12
"13252","M","Yes",3,"Office Supplies",11.76,4,4,41,2014,12
"13253","M","Yes",3,"Furniture",19.312,2,3,43,2016,8
"13254","M","Yes",3,"Office Supplies",22.83,3,7,44,2017,12
"13255","M","Yes",3,"Technology",196.776,3,10,44,2017,12
"13256","M","Yes",3,"Office Supplies",25.92,4,6,42,2015,12
"13257","M","Yes",3,"Office Supplies",18.9,3,6,43,2016,7
"13258","F","Yes",4,"Office Supplies",59.52,3,4,32,2017,3
"13259","F","Yes",4,"Furniture",441.96,2,1,32,2017,3
"13260","F","Yes",4,"Office Supplies",74.352,3,6,32,2017,9
"13261","F","Yes",4,"Technology",9.096,1,9,32,2017,9
"13262","F","Yes",4,"Furniture",8.92,4,2,29,2014,10
"13263","F","Yes",4,"Office Supplies",828.84,6,8,29,2014,4
"13264","F","Yes",4,"Office Supplies",2.816,2,4,29,2014,9
"13265","F","Yes",4,"Office Supplies",7.31,1,6,29,2014,10
"13266","F","Yes",4,"Office Supplies",57.96,7,5,32,2017,3
"13267","F","Yes",4,"Office Supplies",772.68,5,8,32,2017,5
"13268","F","Yes",4,"Furniture",623.4648,7,1,32,2017,5
"13269","F","Yes",4,"Office Supplies",68.04,6,7,32,2017,3
"13270","F","Yes",4,"Office Supplies",942.784,4,3,32,2017,9
"13271","F","Yes",4,"Office Supplies",11.06,10,5,32,2017,5
"13272","F","Yes",3,"Technology",27.12,2,9,41,2017,4
"13273","F","Yes",3,"Office Supplies",13.904,2,5,38,2014,7
"13274","F","Yes",3,"Office Supplies",59.24,5,3,41,2017,12
"13275","F","Yes",3,"Office Supplies",26.16,3,8,41,2017,12
"13276","F","Yes",3,"Technology",46.864,2,8,41,2017,12
"13277","F","Yes",3,"Office Supplies",28.08,3,3,41,2017,4
"13278","F","Yes",3,"Furniture",934.956,6,3,41,2017,12
"13279","F","Yes",3,"Office Supplies",16.768,2,8,41,2017,4
"13280","F","Yes",3,"Office Supplies",3.984,1,5,40,2016,4
"13281","F","Yes",3,"Office Supplies",31.104,6,7,38,2014,9
"13282","F","Yes",3,"Office Supplies",3.648,3,5,38,2014,9
"13283","F","Yes",3,"Office Supplies",23.128,7,4,41,2017,12
"13284","M","Yes",4,"Furniture",120.666,2,1,38,2015,10
"13285","M","Yes",4,"Technology",779.796,2,10,37,2014,5
"13286","M","Yes",4,"Furniture",389.97,3,1,39,2016,11
"13287","M","Yes",4,"Office Supplies",25.824,6,4,40,2017,9
"13288","M","Yes",4,"Furniture",36.672,3,2,40,2017,4
"13289","M","Yes",4,"Furniture",68.46,2,3,40,2017,12
"13290","M","Yes",4,"Office Supplies",195.104,4,3,40,2017,4
"13291","M","Yes",4,"Office Supplies",33.36,4,6,39,2016,11
"13292","M","Yes",4,"Office Supplies",2.6,1,3,37,2014,8
"13293","M","Yes",4,"Office Supplies",496.86,7,8,39,2016,11
"13294","M","Yes",4,"Furniture",218.75,2,3,37,2014,8
"13295","M","Yes",4,"Office Supplies",160.96,2,3,40,2017,9
"13296","M","Yes",4,"Office Supplies",19.6,5,6,40,2017,12
"13297","M","Yes",4,"Office Supplies",13.76,2,7,39,2016,11
"13298","M","Yes",3,"Office Supplies",324.744,3,8,32,2017,6
"13299","M","Yes",3,"Furniture",46.152,3,3,30,2015,8
"13300","M","Yes",3,"Office Supplies",14.62,2,7,29,2014,5
"13301","M","Yes",3,"Technology",16.59,1,8,49,2017,1
"13302","M","Yes",3,"Office Supplies",19.56,4,4,47,2015,3
"13303","M","Yes",3,"Technology",43.6,4,10,48,2016,9
"13304","M","Yes",4,"Office Supplies",15.18,3,5,30,2014,10
"13305","M","Yes",4,"Office Supplies",39.68,2,4,32,2016,11
"13306","M","Yes",4,"Furniture",1603.136,4,1,32,2016,11
"13307","M","Yes",4,"Office Supplies",104.9,5,5,32,2016,11
"13308","M","Yes",4,"Office Supplies",8.28,2,4,31,2015,11
"13309","M","Yes",4,"Office Supplies",43.92,4,3,30,2014,9
"13310","M","Yes",4,"Office Supplies",315.2,4,8,30,2014,10
"13311","M","Yes",4,"Office Supplies",20.232,3,5,30,2014,9
"13312","M","Yes",4,"Office Supplies",51.75,5,6,32,2016,11
"13313","M","Yes",4,"Technology",22.96,2,9,30,2014,10
"13314","M","Yes",4,"Furniture",191.646,3,2,33,2017,6
"13315","M","Yes",4,"Office Supplies",36.4,5,5,30,2014,10
"13316","F","Yes",3,"Technology",133.98,2,10,22,2015,6
"13317","F","Yes",3,"Office Supplies",65.88,6,8,23,2016,10
"13318","F","Yes",3,"Office Supplies",11.52,4,4,23,2016,10
"13319","F","Yes",3,"Office Supplies",76.176,3,5,23,2016,10
"13320","F","Yes",3,"Office Supplies",4.02,2,6,23,2016,10
"13321","F","Yes",3,"Furniture",974.988,4,3,24,2017,12
"13322","F","Yes",3,"Technology",302.376,3,10,21,2014,4
"13323","F","Yes",3,"Furniture",266.352,3,2,23,2016,6
"13324","F","Yes",3,"Furniture",43.12,14,2,23,2016,10
"13325","F","Yes",3,"Office Supplies",10.332,3,5,22,2015,12
"13326","F","Yes",3,"Furniture",119.94,3,2,24,2017,11
"13327","F","Yes",3,"Furniture",151.96,5,3,22,2015,11
"13328","F","Yes",3,"Furniture",17.088,2,2,24,2017,6
"13329","F","Yes",3,"Technology",99.99,1,9,21,2014,5
"13330","F","Yes",3,"Technology",1113.504,12,10,21,2014,5
"13331","F","Yes",3,"Technology",72.744,7,10,22,2015,11
"13332","F","Yes",3,"Furniture",12.42,3,2,24,2017,11
"13333","F","Yes",3,"Office Supplies",35.44,1,7,23,2016,10
"13334","F","Yes",3,"Office Supplies",25.584,2,5,23,2016,12
"13335","F","Yes",3,"Furniture",483.136,4,2,23,2016,6
"13336","F","Yes",3,"Office Supplies",3050.376,3,5,22,2015,6
"13337","F","Yes",3,"Furniture",572.16,3,1,22,2015,11
"13338","F","Yes",3,"Office Supplies",20.04,3,7,23,2016,10
"13339","F","Yes",3,"Furniture",239.372,2,3,40,2016,10
"13340","F","Yes",3,"Furniture",79.92,4,2,39,2015,12
"13341","F","Yes",3,"Office Supplies",9.344,2,4,38,2014,1
"13342","F","Yes",3,"Technology",31.2,3,9,38,2014,1
"13343","F","Yes",3,"Office Supplies",10.512,3,5,39,2015,7
"13344","F","Yes",4,"Furniture",1317.492,6,1,44,2016,4
"13345","F","Yes",4,"Office Supplies",63.84,8,8,44,2016,4
"13346","F","Yes",4,"Furniture",211.372,2,3,43,2015,4
"13347","F","Yes",4,"Office Supplies",44.4,3,6,44,2016,1
"13348","F","Yes",4,"Furniture",609.98,4,3,43,2015,4
"13349","F","Yes",4,"Office Supplies",3.592,1,5,44,2016,4
"13350","F","Yes",4,"Office Supplies",30.672,3,5,42,2014,12
"13351","F","Yes",4,"Technology",374.376,3,10,45,2017,12
"13352","F","Yes",4,"Technology",239.976,3,10,43,2015,4
"13353","F","Yes",4,"Office Supplies",8.64,3,4,42,2014,12
"13354","F","Yes",4,"Technology",1079.976,4,9,42,2014,12
"13355","F","Yes",4,"Technology",7.88,4,9,45,2017,11
"13356","F","Yes",4,"Office Supplies",33.9,5,7,44,2016,12
"13357","F","Yes",4,"Office Supplies",20.65,5,6,44,2016,1
"13358","M","Yes",3,"Technology",255.968,4,8,20,2017,12
"13359","M","Yes",3,"Office Supplies",25.92,5,7,17,2014,6
"13360","M","Yes",3,"Office Supplies",27.216,3,7,18,2015,8
"13361","M","Yes",3,"Technology",85.9,2,10,18,2015,3
"13362","M","Yes",3,"Furniture",54.768,2,3,20,2017,12
"13363","M","Yes",3,"Office Supplies",21.312,6,6,17,2014,6
"13364","M","Yes",3,"Furniture",239.96,10,2,20,2017,12
"13365","M","Yes",3,"Office Supplies",85.96,7,7,18,2015,12
"13366","M","Yes",3,"Office Supplies",23.92,5,7,20,2017,12
"13367","M","Yes",3,"Technology",20.8,2,9,18,2015,2
"13368","M","Yes",3,"Office Supplies",13.392,3,4,20,2017,12
"13369","M","Yes",3,"Technology",16.776,3,9,36,2015,3
"13370","M","Yes",3,"Office Supplies",7.072,2,5,37,2016,5
"13371","M","Yes",3,"Furniture",124.404,4,3,38,2017,7
"13372","M","Yes",3,"Furniture",41.6,4,2,37,2016,5
"13373","M","Yes",3,"Office Supplies",34.44,3,6,36,2015,9
"13374","M","Yes",3,"Office Supplies",239.12,5,5,38,2017,8
"13375","M","Yes",3,"Office Supplies",14.9,5,8,37,2016,6
"13376","M","Yes",3,"Office Supplies",40.032,6,7,36,2015,3
"13377","M","Yes",3,"Office Supplies",9.952,1,8,36,2015,10
"13378","M","Yes",3,"Technology",629.93,7,9,36,2015,9
"13379","M","Yes",3,"Office Supplies",79.056,9,4,36,2015,9
"13380","M","Yes",3,"Office Supplies",5.98,1,7,35,2014,8
"13381","M","Yes",3,"Office Supplies",12.42,3,4,38,2017,9
"13382","F","No",1,"Office Supplies",136.96,4,5,47,2014,5
"13383","F","No",1,"Furniture",60.72,3,2,49,2016,9
"13384","F","No",1,"Office Supplies",26.55,3,5,50,2017,7
"13385","F","No",1,"Furniture",631.782,2,1,49,2016,9
"13386","F","No",1,"Furniture",310.443,3,3,50,2017,7
"13387","F","No",1,"Furniture",147.568,2,2,50,2017,2
"13388","F","Yes",3,"Office Supplies",2.025,1,5,29,2015,7
"13389","F","Yes",3,"Office Supplies",2.808,3,4,31,2017,1
"13390","F","Yes",4,"Technology",71.984,2,10,49,2017,6
"13391","F","Yes",4,"Technology",199.98,2,9,49,2017,3
"13392","F","Yes",4,"Furniture",321.568,2,2,49,2017,11
"13393","F","Yes",4,"Technology",183.96,5,10,49,2017,5
"13394","F","Yes",4,"Office Supplies",5.728,2,5,48,2016,5
"13395","F","Yes",4,"Furniture",300.904,1,3,49,2017,5
"13396","F","Yes",4,"Furniture",1685.88,6,3,48,2016,5
"13397","F","Yes",4,"Office Supplies",244.55,5,7,49,2017,11
"13398","F","Yes",4,"Technology",166.16,8,9,49,2017,11
"13399","F","Yes",4,"Office Supplies",17.61,3,7,49,2017,5
"13400","F","Yes",4,"Furniture",31.984,2,2,49,2017,6
"13401","F","Yes",4,"Office Supplies",4.24,5,4,27,2017,10
"13402","F","Yes",4,"Office Supplies",25.92,9,4,26,2016,9
"13403","F","Yes",4,"Technology",1363.96,5,10,26,2016,5
"13404","F","Yes",4,"Furniture",424.116,6,1,24,2014,11
"13405","F","Yes",4,"Furniture",292.1,4,3,24,2014,11
"13406","F","Yes",4,"Office Supplies",115.296,3,7,25,2015,11
"13407","F","Yes",4,"Technology",209.97,3,8,26,2016,9
"13408","F","Yes",4,"Office Supplies",62.94,3,5,26,2016,9
"13409","F","Yes",4,"Office Supplies",381.72,5,8,24,2014,11
"13410","F","Yes",4,"Office Supplies",2.892,3,5,24,2014,11
"13411","F","Yes",4,"Furniture",8.544,2,2,24,2014,11
"13412","F","Yes",4,"Office Supplies",36.288,7,7,24,2014,12
"13413","F","Yes",4,"Furniture",909.72,6,1,24,2014,12
"13414","F","Yes",4,"Office Supplies",97.3,7,8,27,2017,9
"13415","F","Yes",4,"Office Supplies",2.512,2,5,25,2015,3
"13416","F","Yes",4,"Furniture",239.666,2,1,27,2017,9
"13417","F","Yes",4,"Office Supplies",18.864,9,6,25,2015,3
"13418","F","Yes",4,"Office Supplies",3.036,3,5,27,2017,6
"13419","F","Yes",4,"Furniture",8.128,2,2,24,2014,12
"13420","F","Yes",4,"Technology",659.988,2,9,24,2014,12
"13421","M","Yes",4,"Furniture",896.328,9,3,77,2017,12
"13422","M","Yes",4,"Office Supplies",11.56,4,6,74,2014,12
"13423","M","Yes",4,"Office Supplies",11.16,2,3,77,2017,12
"13424","M","Yes",4,"Office Supplies",189,1,3,77,2017,12
"13425","M","Yes",4,"Furniture",9.94,2,2,76,2016,11
"13426","M","Yes",4,"Technology",33.52,2,10,76,2016,11
"13427","M","Yes",4,"Office Supplies",5.742,3,5,74,2014,11
"13428","M","Yes",4,"Office Supplies",3.444,1,5,75,2015,9
"13429","M","Yes",4,"Office Supplies",11.12,4,3,77,2017,4
"13430","F","Yes",2,"Technology",2624.985,3,9,16,2014,9
"13431","F","Yes",2,"Office Supplies",67.344,6,8,16,2014,9
"13432","F","Yes",2,"Office Supplies",26.25,7,6,19,2017,7
"13433","F","Yes",2,"Office Supplies",7.712,2,5,18,2016,4
"13434","F","Yes",2,"Furniture",396.92,5,2,19,2017,7
"13435","F","Yes",2,"Furniture",86.26,2,2,19,2017,2
"13436","F","Yes",2,"Technology",146.45,5,8,19,2017,12
"13437","F","Yes",2,"Office Supplies",29.52,4,4,17,2015,12
"13438","F","Yes",2,"Office Supplies",11.62,2,6,16,2014,4
"13439","F","Yes",2,"Office Supplies",29.36,2,5,19,2017,12
"13440","F","Yes",2,"Technology",1399.98,2,9,19,2017,12
"13441","F","Yes",2,"Office Supplies",5.76,2,6,19,2017,12
"13442","F","Yes",2,"Furniture",172.186,2,2,16,2014,7
"13443","F","Yes",2,"Furniture",212.13,3,2,17,2015,12
"13444","F","Yes",2,"Office Supplies",15.14,1,8,19,2017,12
"13445","F","Yes",2,"Office Supplies",10.75,5,4,16,2014,4
"13446","F","Yes",2,"Technology",223.58,14,9,19,2017,11
"13447","F","Yes",2,"Office Supplies",13.12,4,4,16,2014,4
"13448","F","Yes",2,"Office Supplies",46.8,4,3,19,2017,2
"13449","F","Yes",2,"Furniture",142.36,2,2,17,2015,12
"13450","F","Yes",2,"Technology",1889.946,9,10,19,2017,7
"13451","F","Yes",2,"Office Supplies",139.04,4,8,19,2017,2
"13452","F","Yes",2,"Office Supplies",13.12,5,4,19,2017,7
"13453","F","Yes",2,"Office Supplies",214.9,5,3,19,2017,12
"13454","F","Yes",2,"Office Supplies",62.04,5,8,19,2017,7
"13455","F","Yes",2,"Furniture",546.66,9,2,17,2015,12
"13456","F","Yes",2,"Office Supplies",9.248,2,6,19,2017,7
"13457","F","Yes",2,"Furniture",302.94,3,2,17,2015,12
"13458","F","Yes",2,"Office Supplies",330.4,2,8,19,2017,7
"13459","F","Yes",2,"Office Supplies",11.05,5,4,19,2017,3
"13460","F","Yes",2,"Office Supplies",239.456,7,8,19,2017,7
"13461","F","Yes",2,"Furniture",69.008,2,2,16,2014,7
"13462","F","Yes",2,"Office Supplies",15.92,4,5,19,2017,12
"13463","F","Yes",2,"Technology",287.968,4,9,16,2014,4
"13464","F","Yes",3,"Office Supplies",706.86,7,3,22,2017,5
"13465","F","Yes",3,"Furniture",18.84,3,3,21,2016,2
"13466","F","Yes",3,"Office Supplies",80.98,1,8,21,2016,2
"13467","F","Yes",3,"Office Supplies",122.97,3,6,21,2016,2
"13468","F","Yes",3,"Office Supplies",43.19,7,4,22,2017,5
"13469","F","Yes",3,"Office Supplies",9.45,5,6,21,2016,2
"13470","F","Yes",3,"Office Supplies",8.64,3,4,19,2014,8
"13471","F","Yes",3,"Office Supplies",348.84,9,7,21,2016,2
"13472","F","Yes",3,"Technology",41.958,7,10,21,2016,11
"13473","F","Yes",3,"Office Supplies",15.57,3,5,22,2017,9
"13474","F","Yes",3,"Furniture",239.98,2,1,21,2016,2
"13475","F","Yes",3,"Office Supplies",154.44,3,8,21,2016,2
"13476","F","Yes",3,"Furniture",2348.82,9,3,19,2014,9
"13477","F","Yes",3,"Technology",114.95,5,10,22,2017,5
"13478","F","Yes",3,"Office Supplies",5.904,2,6,20,2015,6
"13479","F","Yes",3,"Office Supplies",167.96,2,5,21,2016,2
"13480","F","Yes",3,"Technology",178.92,7,9,21,2016,11
"13481","F","Yes",3,"Office Supplies",4.624,1,6,21,2016,11
"13482","F","Yes",3,"Office Supplies",334.88,4,3,21,2016,11
"13483","F","Yes",3,"Furniture",6.16,2,2,19,2014,9
"13484","F","Yes",3,"Furniture",15.24,3,2,20,2015,12
"13485","F","Yes",3,"Office Supplies",3.52,2,4,19,2014,9
"13486","F","Yes",3,"Technology",383.96,5,10,22,2017,9
"13487","F","Yes",3,"Office Supplies",89.568,2,7,21,2016,11
"13488","F","Yes",3,"Furniture",148.288,7,2,21,2016,11
"13489","F","Yes",3,"Technology",484.83,3,10,21,2016,2
"13490","F","Yes",3,"Office Supplies",22.248,3,7,21,2016,11
"13491","F","Yes",3,"Furniture",301.96,2,1,20,2015,7
"13492","F","Yes",3,"Technology",149.97,3,9,19,2014,8
"13493","F","Yes",3,"Office Supplies",69.888,7,5,21,2016,11
"13494","F","Yes",3,"Furniture",172.764,2,2,19,2014,9
"13495","F","Yes",3,"Technology",104.85,3,9,21,2016,2
"13496","F","Yes",3,"Office Supplies",342.37,7,7,21,2016,2
"13497","F","Yes",3,"Office Supplies",9.216,4,6,21,2016,11
"13498","M","Yes",4,"Office Supplies",631.176,4,5,48,2017,12
"13499","M","Yes",4,"Office Supplies",111.672,9,8,47,2016,10
"13500","M","Yes",4,"Technology",279.86,14,9,46,2015,9
"13501","M","Yes",4,"Office Supplies",137.352,3,8,45,2014,3
"13502","M","Yes",4,"Office Supplies",5.8,1,5,47,2016,2
"13503","M","Yes",4,"Furniture",376.509,3,3,45,2014,3
"13504","M","Yes",4,"Technology",238,2,9,45,2014,7
"13505","M","Yes",4,"Furniture",318.08,4,2,47,2016,2
"13506","M","Yes",4,"Technology",90.57,3,9,48,2017,7
"13507","F","Yes",4,"Technology",159.96,4,8,37,2017,9
"13508","F","Yes",4,"Office Supplies",21.488,2,8,35,2015,11
"13509","F","Yes",4,"Office Supplies",11.808,4,6,34,2014,3
"13510","F","Yes",4,"Furniture",34.504,2,2,35,2015,11
"13511","F","Yes",4,"Furniture",674.058,3,2,34,2014,12
"13512","F","Yes",4,"Office Supplies",33.57,5,4,34,2014,3
"13513","F","Yes",4,"Furniture",207,3,1,37,2017,5
"13514","F","Yes",4,"Technology",323.976,3,10,34,2014,3
"13515","F","Yes",4,"Technology",170.24,2,9,34,2014,3
"13516","F","Yes",4,"Furniture",210.98,2,3,37,2017,1
"13517","F","Yes",4,"Furniture",4.992,3,2,34,2014,3
"13518","F","Yes",4,"Technology",239.976,3,10,35,2015,11
"13519","F","Yes",4,"Office Supplies",6.848,2,4,37,2017,4
"13520","F","Yes",4,"Office Supplies",26.16,3,8,34,2014,3
"13521","F","Yes",4,"Office Supplies",65.232,3,5,37,2017,5
"13522","F","Yes",4,"Office Supplies",8.384,1,8,37,2017,4
"13523","F","Yes",4,"Furniture",20.016,3,2,34,2014,3
"13524","F","Yes",4,"Office Supplies",39,12,3,36,2016,11
"13525","M","Yes",4,"Office Supplies",55.6,5,8,35,2015,9
"13526","M","Yes",4,"Furniture",1441.3,7,3,34,2014,6
"13527","M","Yes",4,"Office Supplies",35.712,8,3,37,2017,11
"13528","M","Yes",4,"Office Supplies",72.588,2,4,37,2017,6
"13529","M","Yes",4,"Technology",89.544,7,9,37,2017,6
"13530","M","Yes",4,"Office Supplies",35.168,2,8,37,2017,6
"13531","M","Yes",4,"Office Supplies",11.184,1,8,37,2017,6
"13532","M","Yes",4,"Office Supplies",74.52,9,5,35,2015,2
"13533","M","Yes",4,"Office Supplies",27.96,2,8,36,2016,12
"13534","M","Yes",4,"Office Supplies",32.064,6,7,36,2016,10
"13535","M","Yes",4,"Technology",617.976,3,9,35,2015,9
"13536","M","Yes",4,"Office Supplies",14.03,1,8,36,2016,12
"13537","M","Yes",4,"Office Supplies",8.64,2,5,37,2017,11
"13538","M","Yes",4,"Office Supplies",153.584,2,8,37,2017,6
"13539","M","Yes",4,"Office Supplies",8.568,3,5,35,2015,3
"13540","M","Yes",4,"Technology",287.97,3,10,75,2017,7
"13541","M","Yes",4,"Office Supplies",83.92,5,5,75,2017,12
"13542","M","Yes",4,"Furniture",23.99,1,2,75,2017,7
"13543","M","Yes",4,"Office Supplies",3.15,1,6,75,2017,12
"13544","M","Yes",4,"Technology",136.99,1,10,75,2017,12
"13545","M","Yes",4,"Office Supplies",14.624,2,5,75,2017,12
"13546","M","Yes",4,"Office Supplies",79.36,4,4,42,2015,2
"13547","M","Yes",4,"Office Supplies",12.9,2,7,43,2016,11
"13548","M","Yes",4,"Technology",3359.952,6,9,44,2017,5
"13549","M","Yes",4,"Office Supplies",348.208,7,8,44,2017,1
"13550","M","Yes",4,"Office Supplies",122.48,2,8,41,2014,12
"13551","M","Yes",4,"Office Supplies",16.98,1,5,44,2017,4
"13552","M","Yes",4,"Furniture",455.1,2,3,41,2014,12
"13553","M","Yes",4,"Furniture",2244.48,7,3,41,2014,12
"13554","M","Yes",4,"Technology",67.98,2,9,42,2015,6
"13555","M","Yes",4,"Office Supplies",35.784,7,5,44,2017,1
"13556","M","Yes",4,"Office Supplies",62.31,3,5,41,2014,12
"13557","M","Yes",4,"Office Supplies",8.26,2,5,42,2015,6
"13558","M","Yes",4,"Office Supplies",29.84,2,5,42,2015,6
"13559","M","Yes",4,"Furniture",341.96,2,1,25,2014,12
"13560","M","Yes",4,"Technology",1687.8,4,9,25,2014,12
"13561","M","Yes",4,"Office Supplies",10.44,1,5,27,2016,7
"13562","M","Yes",4,"Technology",21.8,2,10,27,2016,11
"13563","M","Yes",4,"Office Supplies",14.94,3,7,25,2014,12
"13564","M","Yes",4,"Office Supplies",10.64,5,6,28,2017,2
"13565","M","Yes",4,"Office Supplies",195.64,4,7,25,2014,12
"13566","M","Yes",4,"Furniture",386.91,9,3,28,2017,2
"13567","M","Yes",4,"Furniture",605.88,6,2,25,2014,12
"13568","M","Yes",4,"Office Supplies",228.92,5,8,26,2015,6
"13569","M","Yes",4,"Technology",333.576,3,10,28,2017,2
"13570","M","Yes",4,"Office Supplies",51.168,2,8,28,2017,2
"13571","M","Yes",4,"Furniture",68.704,2,2,28,2017,2
"13572","M","Yes",4,"Technology",31.992,1,8,28,2017,2
"13573","M","Yes",4,"Office Supplies",342.864,3,8,25,2014,7
"13574","M","Yes",4,"Furniture",16.74,5,2,25,2014,7
"13575","M","Yes",4,"Office Supplies",32.75,5,7,26,2015,12
"13576","M","Yes",4,"Office Supplies",4.3,2,4,28,2017,11
"13577","M","Yes",4,"Office Supplies",251.79,3,5,27,2016,11
"13578","M","Yes",4,"Furniture",981.372,2,1,25,2014,7
"13579","F","Yes",4,"Technology",323.976,3,10,42,2017,9
"13580","F","Yes",4,"Furniture",91.96,2,2,42,2017,2
"13581","F","Yes",4,"Office Supplies",29.6,4,7,42,2017,2
"13582","F","Yes",4,"Office Supplies",95.232,6,4,42,2017,12
"13583","F","Yes",4,"Technology",39.264,3,9,42,2017,12
"13584","F","Yes",4,"Office Supplies",871.8,3,3,41,2016,3
"13585","F","Yes",4,"Furniture",266.352,6,2,42,2017,12
"13586","F","Yes",4,"Furniture",457.568,2,2,39,2014,3
"13587","F","Yes",4,"Office Supplies",3.76,2,4,39,2014,6
"13588","F","Yes",4,"Office Supplies",714.3,5,8,41,2016,6
"13589","F","Yes",4,"Technology",1322.93,7,10,39,2014,6
"13590","F","Yes",4,"Technology",258.576,2,10,42,2017,2
"13591","F","Yes",4,"Furniture",56.328,3,3,42,2017,12
"13592","F","Yes",4,"Office Supplies",19.9,5,4,37,2014,1
"13593","F","Yes",4,"Office Supplies",56.3,2,4,38,2015,6
"13594","F","Yes",4,"Office Supplies",32.4,5,7,38,2015,6
"13595","F","Yes",4,"Furniture",333.999,3,1,37,2014,1
"13596","F","Yes",4,"Office Supplies",36.26,7,5,38,2015,6
"13597","F","Yes",4,"Furniture",195.136,4,2,37,2014,8
"13598","F","Yes",4,"Furniture",343.92,4,3,39,2016,4
"13599","F","Yes",4,"Office Supplies",46.44,3,5,37,2014,8
"13600","F","Yes",4,"Office Supplies",235.944,3,6,40,2017,9
"13601","F","Yes",4,"Furniture",170.786,1,1,39,2016,12
"13602","F","Yes",4,"Office Supplies",152.91,3,3,37,2014,8
"13603","F","Yes",4,"Office Supplies",63.9,5,5,39,2016,4
"13604","F","Yes",4,"Office Supplies",17.856,4,5,37,2014,8
"13605","F","Yes",4,"Office Supplies",92.94,3,6,37,2014,8
"13606","F","Yes",4,"Office Supplies",22.2,5,6,38,2015,12
"13607","F","Yes",4,"Technology",17.88,3,9,40,2017,9
"13608","F","Yes",4,"Office Supplies",40.99,1,6,39,2016,4
"13609","F","Yes",4,"Furniture",29.16,2,3,38,2015,6
"13610","F","Yes",4,"Technology",53.7,6,9,38,2015,6
"13611","F","Yes",4,"Office Supplies",1325.85,5,8,37,2014,1
"13612","F","Yes",4,"Office Supplies",12.96,2,7,66,2014,11
"13613","F","Yes",4,"Office Supplies",9.96,2,6,66,2014,11
"13614","F","Yes",4,"Furniture",1025.88,6,1,66,2014,11
"13615","F","Yes",4,"Office Supplies",22.5,6,6,66,2014,11
"13616","F","Yes",4,"Office Supplies",213.08,7,5,66,2014,11
"13617","F","Yes",4,"Technology",66.3,3,9,26,2014,3
"13618","F","Yes",4,"Office Supplies",17.856,4,3,26,2014,4
"13619","F","Yes",4,"Office Supplies",535.41,3,8,26,2014,7
"13620","F","Yes",4,"Furniture",45.98,1,2,28,2016,1
"13621","F","Yes",4,"Furniture",408.006,2,2,28,2016,7
"13622","F","Yes",4,"Office Supplies",30.992,13,6,26,2014,4
"13623","F","Yes",4,"Office Supplies",43.12,5,5,28,2016,1
"13624","F","Yes",4,"Technology",71.928,12,10,26,2014,4
"13625","F","Yes",4,"Furniture",313.722,3,3,28,2016,1
"13626","F","Yes",4,"Technology",75.98,2,8,28,2016,7
"13627","F","Yes",4,"Office Supplies",32.4,5,7,27,2015,12
"13628","F","Yes",4,"Office Supplies",11.96,2,7,26,2014,7
"13629","F","Yes",4,"Office Supplies",1082.48,8,8,28,2016,10
"13630","F","Yes",4,"Office Supplies",2104.55,7,3,28,2016,12
"13631","F","Yes",4,"Office Supplies",56.91,3,7,28,2016,10
"13632","F","Yes",4,"Furniture",77.6,4,2,28,2016,10
"13633","F","Yes",4,"Furniture",82.8,2,3,28,2016,9
"13634","F","Yes",4,"Office Supplies",60.12,9,7,28,2016,7
"13635","F","Yes",4,"Technology",41.94,2,8,26,2014,7
"13636","F","Yes",4,"Office Supplies",509.97,10,5,26,2014,4
"13637","F","Yes",4,"Office Supplies",14.28,1,5,28,2016,10
"13638","F","Yes",4,"Office Supplies",97.88,2,7,27,2015,12
"13639","F","Yes",4,"Office Supplies",428.68,7,8,28,2016,1
"13640","F","Yes",4,"Office Supplies",10.2,5,5,28,2016,7
"13641","F","Yes",4,"Office Supplies",40.7,5,8,28,2016,12
"13642","F","Yes",4,"Furniture",165.28,4,2,28,2016,7
"13643","F","Yes",4,"Office Supplies",32.4,5,7,28,2016,10
"13644","F","Yes",4,"Office Supplies",6.46,2,5,28,2016,7
"13645","F","Yes",4,"Office Supplies",1085.42,7,8,28,2016,10
"13646","F","Yes",4,"Office Supplies",22.32,3,4,28,2016,7
"13647","F","Yes",4,"Office Supplies",24.1,5,5,28,2016,7
"13648","F","Yes",4,"Office Supplies",13.12,4,4,26,2014,7
"13649","M","Yes",2,"Office Supplies",38.256,3,3,18,2014,9
