,name,postal_code,latitude,longitude,Day,accum_tot_comment,Total_accum_positive,Total_accum_negative,comments_of_day,pos_comment,neg_comment,nearby_89109,nearby_89119,stars,Chinese,Italian,Thai,Mexican,Japanese,Caribbean,Mediterranean,LatinAmerican,Saturday,Sunday,treatment,control2,diff_date
937,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,5daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
938,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,3daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
939,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,1daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
940,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,onthatday,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
941,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,1daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
942,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,3daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
943,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,5daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
944,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,7daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
945,Manila Sunshine Restaurant,89104,36.1584662,-115.1342683,14daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
946,Mansion Dining Room,89109,36.102250700000006,-115.1699679,14daysbef,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
947,Mansion Dining Room,89109,36.102250700000006,-115.1699679,7daysbef,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
948,Mansion Dining Room,89109,36.102250700000006,-115.1699679,5daysbef,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
949,Mansion Dining Room,89109,36.102250700000006,-115.1699679,3daysbef,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
950,Mansion Dining Room,89109,36.102250700000006,-115.1699679,1daysbef,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
951,Mansion Dining Room,89109,36.102250700000006,-115.1699679,onthatday,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
952,Mansion Dining Room,89109,36.102250700000006,-115.1699679,1daysaft,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
953,Mansion Dining Room,89109,36.102250700000006,-115.1699679,3daysaft,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
954,Mansion Dining Room,89109,36.102250700000006,-115.1699679,5daysaft,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
955,Mansion Dining Room,89109,36.102250700000006,-115.1699679,7daysaft,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
956,Mansion Dining Room,89109,36.102250700000006,-115.1699679,14daysaft,1.0,1.0,0.0,0.0,0.0,0.0,True,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
957,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,14daysbef,72.0,60.0,12.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
958,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,7daysbef,73.0,61.0,12.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
959,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,5daysbef,74.0,62.0,12.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
960,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,3daysbef,74.0,62.0,12.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
961,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,1daysbef,75.0,62.0,13.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
962,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,onthatday,75.0,62.0,13.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
963,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,1daysaft,76.0,62.0,14.0,1.0,0.0,1.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
964,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,3daysaft,76.0,62.0,14.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
965,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,5daysaft,76.0,62.0,14.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
966,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,7daysaft,76.0,62.0,14.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
967,Marilyn's Cafe,89169,36.1134367128,-115.1595067978,14daysaft,77.0,63.0,14.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
968,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,14daysbef,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
969,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,7daysbef,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
970,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,5daysbef,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
971,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,3daysbef,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
972,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,1daysbef,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
973,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,onthatday,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
974,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,1daysaft,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
975,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,3daysaft,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
976,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,5daysaft,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
977,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,7daysaft,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
978,Mariscos 7 Mares Mexican Restaurant,89104,36.1585441,-115.121042,14daysaft,11.0,11.0,0.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
979,Market Cafe Vdara,89158,36.1092406,-115.1784884,14daysbef,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
980,Market Cafe Vdara,89158,36.1092406,-115.1784884,7daysbef,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
981,Market Cafe Vdara,89158,36.1092406,-115.1784884,5daysbef,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
982,Market Cafe Vdara,89158,36.1092406,-115.1784884,3daysbef,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
983,Market Cafe Vdara,89158,36.1092406,-115.1784884,1daysbef,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
984,Market Cafe Vdara,89158,36.1092406,-115.1784884,onthatday,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
985,Market Cafe Vdara,89158,36.1092406,-115.1784884,1daysaft,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
986,Market Cafe Vdara,89158,36.1092406,-115.1784884,3daysaft,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
987,Market Cafe Vdara,89158,36.1092406,-115.1784884,5daysaft,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
988,Market Cafe Vdara,89158,36.1092406,-115.1784884,7daysaft,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
989,Market Cafe Vdara,89158,36.1092406,-115.1784884,14daysaft,21.0,6.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
990,McDonald's,89102,36.15853900000001,-115.162642,14daysbef,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,0
991,McDonald's,89102,36.15853900000001,-115.162642,7daysbef,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,0
992,McDonald's,89102,36.15853900000001,-115.162642,5daysbef,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,0
993,McDonald's,89102,36.15853900000001,-115.162642,3daysbef,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,0
994,McDonald's,89102,36.15853900000001,-115.162642,1daysbef,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,0
995,McDonald's,89102,36.15853900000001,-115.162642,onthatday,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,0
996,McDonald's,89102,36.15853900000001,-115.162642,1daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,1
997,McDonald's,89102,36.15853900000001,-115.162642,3daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,1
998,McDonald's,89102,36.15853900000001,-115.162642,5daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,1
999,McDonald's,89102,36.15853900000001,-115.162642,7daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,1
1000,McDonald's,89102,36.15853900000001,-115.162642,14daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,,,,,,,,,,,,0,1,1
1001,McDonald's,89103,36.11441370000001,-115.1958971,14daysbef,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1002,McDonald's,89103,36.11441370000001,-115.1958971,7daysbef,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1003,McDonald's,89103,36.11441370000001,-115.1958971,5daysbef,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1004,McDonald's,89103,36.11441370000001,-115.1958971,3daysbef,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1005,McDonald's,89103,36.11441370000001,-115.1958971,1daysbef,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1006,McDonald's,89103,36.11441370000001,-115.1958971,onthatday,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1007,McDonald's,89103,36.11441370000001,-115.1958971,1daysaft,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1008,McDonald's,89103,36.11441370000001,-115.1958971,3daysaft,4.0,0.0,4.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1009,McDonald's,89103,36.11441370000001,-115.1958971,5daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1010,McDonald's,89103,36.11441370000001,-115.1958971,7daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1011,McDonald's,89103,36.11441370000001,-115.1958971,14daysaft,5.0,0.0,5.0,0.0,0.0,0.0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1012,McDonald's,89104,36.1584655947,-115.1193341694,14daysbef,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1013,McDonald's,89104,36.1584655947,-115.1193341694,7daysbef,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1014,McDonald's,89104,36.1584655947,-115.1193341694,5daysbef,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1015,McDonald's,89104,36.1584655947,-115.1193341694,3daysbef,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1016,McDonald's,89104,36.1584655947,-115.1193341694,1daysbef,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1017,McDonald's,89104,36.1584655947,-115.1193341694,onthatday,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1018,McDonald's,89104,36.1584655947,-115.1193341694,1daysaft,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1019,McDonald's,89104,36.1584655947,-115.1193341694,3daysaft,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1020,McDonald's,89104,36.1584655947,-115.1193341694,5daysaft,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1021,McDonald's,89104,36.1584655947,-115.1193341694,7daysaft,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1022,McDonald's,89104,36.1584655947,-115.1193341694,14daysaft,3.0,0.0,3.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1023,McDonald's,89106,36.1952622,-115.1611478,14daysbef,5.0,0.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1024,McDonald's,89106,36.1952622,-115.1611478,7daysbef,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1025,McDonald's,89106,36.1952622,-115.1611478,5daysbef,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1026,McDonald's,89106,36.1952622,-115.1611478,3daysbef,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1027,McDonald's,89106,36.1952622,-115.1611478,1daysbef,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1028,McDonald's,89106,36.1952622,-115.1611478,onthatday,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1029,McDonald's,89106,36.1952622,-115.1611478,1daysaft,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1030,McDonald's,89106,36.1952622,-115.1611478,3daysaft,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1031,McDonald's,89106,36.1952622,-115.1611478,5daysaft,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1032,McDonald's,89106,36.1952622,-115.1611478,7daysaft,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1033,McDonald's,89106,36.1952622,-115.1611478,14daysaft,6.0,1.0,5.0,0.0,0.0,0.0,False,False,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1034,Medley Buffet,89103,36.1027231891,-115.2025938034,14daysbef,34.0,19.0,15.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1035,Medley Buffet,89103,36.1027231891,-115.2025938034,7daysbef,39.0,20.0,19.0,1.0,0.0,1.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1036,Medley Buffet,89103,36.1027231891,-115.2025938034,5daysbef,40.0,20.0,20.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1037,Medley Buffet,89103,36.1027231891,-115.2025938034,3daysbef,41.0,21.0,20.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1038,Medley Buffet,89103,36.1027231891,-115.2025938034,1daysbef,43.0,22.0,21.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1039,Medley Buffet,89103,36.1027231891,-115.2025938034,onthatday,44.0,22.0,22.0,1.0,0.0,1.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1040,Medley Buffet,89103,36.1027231891,-115.2025938034,1daysaft,45.0,23.0,22.0,1.0,1.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1041,Medley Buffet,89103,36.1027231891,-115.2025938034,3daysaft,45.0,23.0,22.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1042,Medley Buffet,89103,36.1027231891,-115.2025938034,5daysaft,45.0,23.0,22.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1043,Medley Buffet,89103,36.1027231891,-115.2025938034,7daysaft,46.0,23.0,23.0,0.0,0.0,0.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1044,Medley Buffet,89103,36.1027231891,-115.2025938034,14daysaft,48.0,23.0,25.0,1.0,0.0,1.0,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1045,Modern Proteins,89103,36.1121086,-115.1831938,14daysbef,6.0,5.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
1046,Modern Proteins,89103,36.1121086,-115.1831938,7daysbef,6.0,5.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
1047,Modern Proteins,89103,36.1121086,-115.1831938,5daysbef,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
1048,Modern Proteins,89103,36.1121086,-115.1831938,3daysbef,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
1049,Modern Proteins,89103,36.1121086,-115.1831938,1daysbef,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
1050,Modern Proteins,89103,36.1121086,-115.1831938,onthatday,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
1051,Modern Proteins,89103,36.1121086,-115.1831938,1daysaft,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1
1052,Modern Proteins,89103,36.1121086,-115.1831938,3daysaft,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1
1053,Modern Proteins,89103,36.1121086,-115.1831938,5daysaft,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1
1054,Modern Proteins,89103,36.1121086,-115.1831938,7daysaft,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1
1055,Modern Proteins,89103,36.1121086,-115.1831938,14daysaft,7.0,6.0,1.0,0.0,0.0,0.0,False,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1
1056,Munch-A-Sub,89118,36.0932383,-115.2034591,14daysbef,13.0,10.0,3.0,0.0,0.0,0.0,False,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1057,Munch-A-Sub,89118,36.0932383,-115.2034591,7daysbef,13.0,10.0,3.0,0.0,0.0,0.0,False,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1058,Munch-A-Sub,89118,36.0932383,-115.2034591,5daysbef,13.0,10.0,3.0,0.0,0.0,0.0,False,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1059,Munch-A-Sub,89118,36.0932383,-115.2034591,3daysbef,15.0,11.0,4.0,1.0,1.0,0.0,False,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1060,Munch-A-Sub,89118,36.0932383,-115.2034591,1daysbef,15.0,11.0,4.0,0.0,0.0,0.0,False,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1061,Munch-A-Sub,89118,36.0932383,-115.2034591,onthatday,15.0,11.0,4.0,0.0,0.0,0.0,False,False,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
